Population,Predation.Treatment,Generation,Cage.ID,Day,Date,Terraria,Time,X,Y,Estimate,Notes,Distance
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,8H 20M 0S,2,7,NA,,4.123105626
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,8H 40M 0S,1,7,NA,,1
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,9H 0M 0S,2,10,NA,,3.16227766
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,9H 20M 0S,1,10,NA,,1
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,9H 40M 0S,1,10,NA,,0
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,10H 0M 0S,1,10,NA,,0
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,10H 20M 0S,2,11,NA,,1.414213562
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,10H 40M 0S,1,10,NA,,1.414213562
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,11H 0M 0S,1,17,NA,,7
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,11H 20M 0S,1,17,NA,,0
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,11H 40M 0S,1,17,NA,,0
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,12H 0M 0S,2,14,NA,,3.16227766
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,12H 20M 0S,1,21,NA,,7.071067812
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,12H 40M 0S,5,19,NA,,4.472135955
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,13H 0M 0S,2,21,NA,,3.605551275
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,13H 20M 0S,6,20,NA,,4.123105626
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,13H 40M 0S,6,18,NA,,2
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,14H 0M 0S,5,18,NA,,1
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,14H 20M 0S,2,21,NA,,4.242640687
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,14H 40M 0S,6,21,NA,,4
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,15H 0M 0S,7,20,NA,,1.414213562
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,15H 20M 0S,7,20,NA,,0
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,15H 40M 0S,8,13,NA,,7.071067812
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,16H 0M 0S,9,16,NA,,3.16227766
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,16H 20M 0S,10,17,NA,,1.414213562
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,16H 40M 0S,10,17,NA,,0
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,17H 0M 0S,10,17,NA,,0
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,17H 20M 0S,7,16,NA,,3.16227766
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,17H 40M 0S,9,16,NA,,2
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,15,18H 0M 0S,9,16,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,7H 40M 0S,6,12,NA,,8.062257748
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,8H 0M 0S,10,14,NA,,4.472135955
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,8H 20M 0S,10,14,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,8H 40M 0S,10,17,NA,,3
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,9H 0M 0S,10,18,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,9H 20M 0S,10,18,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,9H 40M 0S,10,18,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,10H 0M 0S,10,18,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,10H 20M 0S,6,20,NA,,4.472135955
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,10H 40M 0S,10,17,NA,,5
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,11H 0M 0S,10,20,NA,,3
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,11H 20M 0S,10,21,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,11H 40M 0S,10,20,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,12H 0M 0S,1,1,NA,,21.02379604
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,12H 20M 0S,1,1,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,12H 40M 0S,1,1,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,13H 0M 0S,1,1,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,13H 20M 0S,10,20,NA,,21.02379604
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,13H 40M 0S,1,5,NA,,17.49285568
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,14H 0M 0S,1,19,NA,,14
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,14H 20M 0S,2,1,NA,,18.02775638
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,14H 40M 0S,1,2,NA,,1.414213562
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,15H 0M 0S,1,3,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,15H 20M 0S,1,1,NA,,2
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,15H 40M 0S,3,1,NA,,2
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,16H 0M 0S,6,1,NA,,3
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,16H 20M 0S,7,2,NA,,1.414213562
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,16H 40M 0S,6,1,NA,,1.414213562
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,17H 0M 0S,7,1,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,17H 20M 0S,6,3,NA,,2.236067977
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,17H 40M 0S,10,20,NA,,17.4642492
UP,Herbivore,F1,Baker Cage,3,9/1/23,10,18H 0M 0S,10,20,NA,,0
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,7H 40M 0S,6,1,NA,,15.29705854
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,8H 0M 0S,6,1,NA,,0
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,8H 20M 0S,6,1,NA,,0
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,8H 40M 0S,6,4,NA,,3
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,9H 0M 0S,9,9,NA,,5.830951895
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,9H 20M 0S,9,20,NA,,11
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,9H 40M 0S,9,13,NA,,7
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,10H 0M 0S,9,21,NA,,8
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,10H 20M 0S,7,18,NA,,3.605551275
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,10H 40M 0S,9,21,NA,,3.605551275
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,11H 0M 0S,10,19,NA,,2.236067977
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,11H 20M 0S,10,19,NA,,0
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,11H 40M 0S,10,20,NA,,1
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,12H 0M 0S,3,21,NA,,7.071067812
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,12H 20M 0S,8,19,NA,,5.385164807
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,12H 40M 0S,9,21,NA,,2.236067977
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,13H 0M 0S,4,18,NA,,5.830951895
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,13H 20M 0S,7,1,NA,,17.2626765
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,13H 40M 0S,6,9,NA,,8.062257748
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,14H 0M 0S,4,8,NA,,2.236067977
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,14H 20M 0S,3,19,NA,,11.04536102
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,14H 40M 0S,4,20,NA,,1.414213562
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,15H 0M 0S,5,14,NA,,6.08276253
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,15H 20M 0S,5,21,NA,,7
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,15H 40M 0S,4,18,NA,,3.16227766
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,16H 0M 0S,5,6,NA,,12.04159458
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,16H 20M 0S,6,6,NA,,1
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,16H 40M 0S,5,20,NA,,14.03566885
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,17H 0M 0S,4,20,NA,,1
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,17H 20M 0S,5,18,NA,,2.236067977
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,17H 40M 0S,5,18,NA,,0
SP,Herbivore,F2,S_SPN_H5,1,8/22/23,16,18H 0M 0S,5,18,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,7H 40M 0S,7,5,NA,,16.2788206
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,8H 0M 0S,8,5,NA,,1
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,8H 20M 0S,9,3,NA,,2.236067977
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,8H 40M 0S,9,3,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,9H 0M 0S,8,4,NA,,1.414213562
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,9H 20M 0S,9,3,NA,,1.414213562
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,9H 40M 0S,9,3,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,10H 0M 0S,9,3,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,10H 20M 0S,9,4,NA,,1
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,10H 40M 0S,9,4,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,11H 0M 0S,10,1,NA,,3.16227766
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,11H 20M 0S,10,1,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,11H 40M 0S,10,3,NA,,2
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,12H 0M 0S,10,1,NA,,2
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,12H 20M 0S,10,1,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,12H 40M 0S,10,1,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,13H 0M 0S,10,3,NA,,2
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,13H 20M 0S,10,5,NA,,2
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,13H 40M 0S,10,5,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,14H 0M 0S,9,7,NA,,2.236067977
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,14H 20M 0S,5,11,NA,,5.656854249
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,14H 40M 0S,5,16,NA,,5
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,15H 0M 0S,10,16,NA,,5
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,15H 20M 0S,10,16,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,15H 40M 0S,10,16,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,16H 0M 0S,10,16,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,16H 20M 0S,10,16,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,16H 40M 0S,10,17,NA,,1
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,17H 0M 0S,10,17,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,17H 20M 0S,10,17,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,17H 40M 0S,10,10,NA,,7
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,11,18H 0M 0S,7,9,NA,,3.16227766
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,7H 40M 0S,10,6,NA,,7.810249676
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,8H 0M 0S,10,3,NA,,3
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,8H 20M 0S,9,2,NA,,1.414213562
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,8H 40M 0S,9,2,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,9H 0M 0S,9,2,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,9H 20M 0S,9,2,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,9H 40M 0S,9,1,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,10H 0M 0S,9,2,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,10H 20M 0S,7,1,NA,,2.236067977
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,10H 40M 0S,7,1,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,11H 0M 0S,7,1,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,11H 20M 0S,7,1,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,11H 40M 0S,8,1,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,12H 0M 0S,9,1,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,12H 20M 0S,9,1,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,12H 40M 0S,10,7,NA,,6.08276253
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,13H 0M 0S,10,15,NA,,8
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,13H 20M 0S,8,6,NA,,9.219544457
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,13H 40M 0S,10,16,NA,,10.19803903
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,14H 0M 0S,5,2,NA,,14.86606875
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,14H 20M 0S,10,20,NA,,18.68154169
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,14H 40M 0S,10,20,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,15H 0M 0S,8,21,NA,,2.236067977
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,15H 20M 0S,4,19,NA,,4.472135955
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,15H 40M 0S,4,18,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,16H 0M 0S,2,19,NA,,2.236067977
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,16H 20M 0S,2,19,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,16H 40M 0S,2,19,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,17H 0M 0S,2,19,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,17H 20M 0S,2,19,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,17H 40M 0S,2,19,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,9,18H 0M 0S,2,19,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,7H 40M 0S,9,21,NA,,3
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,8H 0M 0S,10,21,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,8H 20M 0S,10,21,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,8H 40M 0S,10,21,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,9H 0M 0S,9,21,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,9H 20M 0S,9,21,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,9H 40M 0S,9,21,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,10H 0M 0S,6,21,NA,,3
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,10H 20M 0S,3,21,NA,,3
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,10H 40M 0S,3,21,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,11H 0M 0S,3,21,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,11H 20M 0S,4,21,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,11H 40M 0S,4,21,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,12H 0M 0S,4,21,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,12H 20M 0S,4,21,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,12H 40M 0S,4,21,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,13H 0M 0S,4,21,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,13H 20M 0S,4,21,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,13H 40M 0S,9,21,NA,,5
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,14H 0M 0S,10,21,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,14H 20M 0S,10,21,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,14H 40M 0S,10,21,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,15H 0M 0S,10,21,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,15H 20M 0S,10,21,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,15H 40M 0S,10,20,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,16H 0M 0S,10,21,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,16H 20M 0S,10,20,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,16H 40M 0S,10,20,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,17H 0M 0S,10,20,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,17H 20M 0S,8,21,NA,,2.236067977
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,17H 40M 0S,10,20,NA,,2.236067977
UP,Herbivore,F1,Baker Cage,3,9/1/23,14,18H 0M 0S,10,21,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,7H 40M 0S,1,7,NA,,7.211102551
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,8H 0M 0S,1,11,NA,,4
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,8H 20M 0S,1,11,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,8H 40M 0S,1,10,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,9H 0M 0S,1,10,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,9H 20M 0S,1,10,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,9H 40M 0S,8,2,NA,,10.63014581
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,10H 0M 0S,8,1,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,10H 20M 0S,8,1,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,10H 40M 0S,8,1,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,11H 0M 0S,8,1,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,11H 20M 0S,7,1,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,11H 40M 0S,7,1,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,12H 0M 0S,7,1,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,12H 20M 0S,5,10,NA,,9.219544457
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,12H 40M 0S,9,1,NA,,9.848857802
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,13H 0M 0S,9,1,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,13H 20M 0S,9,2,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,13H 40M 0S,10,1,NA,,1.414213562
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,14H 0M 0S,10,1,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,14H 20M 0S,10,1,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,14H 40M 0S,10,2,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,15H 0M 0S,10,1,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,15H 20M 0S,10,19,NA,,18
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,15H 40M 0S,10,20,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,16H 0M 0S,10,20,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,16H 20M 0S,5,21,NA,,5.099019514
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,16H 40M 0S,4,21,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,17H 0M 0S,4,21,NA,,0
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,17H 20M 0S,8,21,NA,,4
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,17H 40M 0S,7,21,NA,,1
UP,Herbivore,F1,Baker Cage,3,9/1/23,13,18H 0M 0S,6,21,NA,,1
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,7H 40M 0S,3,3,NA,,18.68154169
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,8H 0M 0S,5,3,NA,,2
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,8H 20M 0S,5,2,NA,,1
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,8H 40M 0S,4,3,NA,,1.414213562
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,9H 0M 0S,3,1,NA,,2.236067977
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,9H 20M 0S,3,1,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,9H 40M 0S,4,1,NA,,1
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,10H 0M 0S,4,1,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,10H 20M 0S,2,1,NA,,2
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,10H 40M 0S,2,1,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,11H 0M 0S,2,1,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,11H 20M 0S,9,1,NA,,7
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,11H 40M 0S,9,3,NA,,2
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,12H 0M 0S,10,8,NA,,5.099019514
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,12H 20M 0S,10,10,NA,,2
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,12H 40M 0S,1,3,NA,,11.40175425
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,13H 0M 0S,1,14,NA,,11
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,13H 20M 0S,1,14,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,13H 40M 0S,1,14,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,14H 0M 0S,2,7,NA,,7.071067812
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,14H 20M 0S,10,1,NA,,10
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,14H 40M 0S,10,1,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,15H 0M 0S,10,1,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,15H 20M 0S,10,1,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,15H 40M 0S,10,1,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,16H 0M 0S,1,1,NA,,9
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,16H 20M 0S,4,5,NA,,5
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,16H 40M 0S,2,14,NA,,9.219544457
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,17H 0M 0S,2,19,NA,,5
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,17H 20M 0S,2,19,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,17H 40M 0S,2,19,NA,,0
SP,Herbivore,F2,S_SPN_H8,4,9/2/23,15,18H 0M 0S,2,18,NA,,1
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,7H 40M 0S,6,6,NA,,7.810249676
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,8H 0M 0S,10,6,NA,,4
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,8H 20M 0S,10,6,NA,,0
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,8H 40M 0S,10,2,NA,,4
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,9H 0M 0S,10,2,NA,,0
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,9H 20M 0S,10,2,NA,,0
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,9H 40M 0S,10,4,NA,,2
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,10H 0M 0S,10,8,NA,,4
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,10H 20M 0S,10,8,NA,,0
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,10H 40M 0S,10,9,NA,,1
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,11H 0M 0S,10,9,NA,,0
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,11H 20M 0S,10,3,NA,,6
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,11H 40M 0S,10,1,NA,,2
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,12H 0M 0S,10,1,NA,,0
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,12H 20M 0S,9,1,NA,,1
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,12H 40M 0S,9,1,NA,,0
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,13H 0M 0S,7,8,NA,,7.280109889
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,13H 20M 0S,3,4,NA,,5.656854249
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,13H 40M 0S,10,10,NA,,9.219544457
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,14H 0M 0S,10,9,NA,,1
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,14H 20M 0S,10,10,NA,,1
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,14H 40M 0S,10,10,NA,,0
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,15H 0M 0S,10,10,NA,,0
SP,Predator,F2,S_SPN_P7,4,9/2/23,19,15H 20M 0S,10,7,NA,,3
