"Population","Predation.Treatment","Generation","Cage.ID","Day","Date","Terraria","Time","X","Y","Estimate","Notes","Distance","DateTime","Nearest_Temperature","id","Type","Y_centered"
"SC","Predator","G2","S_SCN_P7",2,"8/23/23",24,12H 40M 0S,4,84,NA,"",0,2023-08-23 12:40:00,26.51,"SC_Predator_F2_2_24","Physiology",80
"SC","Predator","G2","S_SCN_P7",2,"8/23/23",24,13H 0M 0S,40,4,NA,"",87.7268488,2023-08-23 13:00:00,26.17,"SC_Predator_F2_2_24","Physiology",0
"SC","Predator","G2","S_SCN_P7",2,"8/23/23",24,13H 20M 0S,40,4,NA,"",0,2023-08-23 13:20:00,26.55,"SC_Predator_F2_2_24","Physiology",0
"SC","Predator","G2","S_SCN_P7",2,"8/23/23",24,13H 40M 0S,40,4,NA,"",0,2023-08-23 13:40:00,26.64,"SC_Predator_F2_2_24","Physiology",0
"SC","Predator","G2","S_SCN_P7",2,"8/23/23",24,14H 0M 0S,40,4,NA,"",0,2023-08-23 14:00:00,26.81,"SC_Predator_F2_2_24","Physiology",0
"SC","Predator","G2","S_SCN_P7",2,"8/23/23",24,14H 20M 0S,40,4,NA,"",0,2023-08-23 14:20:00,28.14,"SC_Predator_F2_2_24","Physiology",0
"SC","Predator","G2","S_SCN_P7",2,"8/23/23",24,14H 40M 0S,36,4,NA,"",4,2023-08-23 14:40:00,27.67,"SC_Predator_F2_2_24","Physiology",0
"SC","Predator","G2","S_SCN_P7",2,"8/23/23",24,15H 0M 0S,4,84,NA,"",86.16263692,2023-08-23 15:00:00,28.61,"SC_Predator_F2_2_24","Physiology",80
"SC","Predator","G2","S_SCN_P7",2,"8/23/23",24,15H 20M 0S,4,84,NA,"",0,2023-08-23 15:20:00,28.91,"SC_Predator_F2_2_24","Physiology",80
"SC","Predator","G2","S_SCN_P7",2,"8/23/23",24,15H 40M 0S,4,84,NA,"",0,2023-08-23 15:40:00,28.27,"SC_Predator_F2_2_24","Physiology",80
"SC","Predator","G2","S_SCN_P7",2,"8/23/23",24,16H 0M 0S,4,84,NA,"",0,2023-08-23 16:00:00,28.53,"SC_Predator_F2_2_24","Physiology",80
"SC","Predator","G2","S_SCN_P7",2,"8/23/23",24,16H 20M 0S,4,84,NA,"",0,2023-08-23 16:20:00,29.26,"SC_Predator_F2_2_24","Physiology",80
"SC","Predator","G2","S_SCN_P7",2,"8/23/23",24,16H 40M 0S,4,84,NA,"",0,2023-08-23 16:40:00,30.37,"SC_Predator_F2_2_24","Physiology",80
"SC","Predator","G2","S_SCN_P7",2,"8/23/23",24,17H 0M 0S,4,84,NA,"",0,2023-08-23 17:00:00,29.6,"SC_Predator_F2_2_24","Physiology",80
"SC","Predator","G2","S_SCN_P7",2,"8/23/23",24,17H 20M 0S,4,84,NA,"",0,2023-08-23 17:20:00,29.94,"SC_Predator_F2_2_24","Physiology",80
"SC","Predator","G2","S_SCN_P7",2,"8/23/23",24,17H 40M 0S,4,84,NA,"",0,2023-08-23 17:40:00,28.53,"SC_Predator_F2_2_24","Physiology",80
"SC","Predator","G2","S_SCN_P7",2,"8/23/23",24,18H 0M 0S,4,84,NA,"",0,2023-08-23 18:00:00,28.31,"SC_Predator_F2_2_24","Physiology",80
"SP","Predator","G1","S_SPN_P8",2,"8/23/23",6,9H 0M 0S,24,20,NA,"",0,2023-08-23 09:00:00,23.68,"SP_Predator_F1_2_6","Physiology",16
"SP","Predator","G1","S_SPN_P8",2,"8/23/23",6,9H 20M 0S,20,12,NA,"",8.944271908,2023-08-23 09:20:00,24.58,"SP_Predator_F1_2_6","Physiology",8
"SP","Predator","G1","S_SPN_P8",2,"8/23/23",6,9H 40M 0S,20,12,NA,"",0,2023-08-23 09:40:00,23.46,"SP_Predator_F1_2_6","Physiology",8
"SP","Predator","G1","S_SPN_P8",2,"8/23/23",6,10H 0M 0S,4,28,NA,"",22.627416996,2023-08-23 10:00:00,24.32,"SP_Predator_F1_2_6","Physiology",24
"SP","Predator","G1","S_SPN_P8",2,"8/23/23",6,10H 20M 0S,8,4,NA,"",24.33105012,2023-08-23 10:20:00,25.78,"SP_Predator_F1_2_6","Physiology",0
"SP","Predator","G1","S_SPN_P8",2,"8/23/23",6,10H 40M 0S,28,68,NA,"",67.05221844,2023-08-23 10:40:00,24.71,"SP_Predator_F1_2_6","Physiology",64
